Date,KOSPI,FX,US_10Y,KR_1M,US_1M,KR_10Y,SPX,Returns_SPX,VIX,Yield_Spread,Swap_Point_Proxy,FX_MA_Divergence,VIX_Change,,,,,
2023-08-10,340.46,1319,4.107,3.55,5.365,3.79,4468.83,0.000250688,9.733991472,-0.317,-0.15125,0.023392947,-0.024010507,,,,,
2023-08-11,338.98,1332,4.158,3.56,5.385,3.82,4464.05,-0.001069631,9.410389568,-0.338,-0.152083333,0.031119368,-0.033244523,,,,,
2023-08-14,336.33,1337.5,4.201,3.57,5.39,3.87,4489.72,0.005750384,9.155923967,-0.331,-0.151666667,0.032599255,-0.027040921,,,,,
2023-08-16,331.28,1344,4.258,3.57,5.365,3.88,4404.33,-0.019019003,11.15920221,-0.378,-0.149583333,0.034502665,0.218795858,,,,,
2023-08-17,330.23,1341,4.284,3.57,5.367,3.96,4370.36,-0.007712864,11.24082765,-0.324,-0.14975,0.029262209,0.00731463,,,,,
2023-08-18,328.42,1343,4.251,3.57,5.385,3.92,4369.71,-0.000148729,10.83137543,-0.331,-0.15125,0.02827173,-0.036425451,,,,,
2023-08-21,328.84,1341,4.342,3.57,5.385,3.96,4399.77,0.006879175,11.14633571,-0.382,-0.15125,0.024700556,0.029078512,,,,,
2023-08-22,329.7,1341,4.332,3.57,5.384,3.98,4387.55,-0.002777418,11.00839867,-0.352,-0.151166667,0.022395883,-0.012375102,,,,,
2023-08-23,329.15,1333,4.196,3.57,5.376,3.94,4436.01,0.011044888,11.78916042,-0.256,-0.1505,0.014131655,0.070924189,,,,,
2023-08-24,333.82,1329,4.241,3.57,5.385,3.88,4376.31,-0.01345804,12.36697135,-0.361,-0.15125,0.008977547,0.04901205,,,,,
2023-08-25,330.25,1327,4.231,3.57,5.398,3.92,4405.71,0.006717988,12.60935681,-0.311,-0.152333333,0.005836428,0.01959942,,,,,
2023-08-28,332.53,1326.5,4.206,3.57,5.4,3.9,4433.31,0.006264598,12.88232139,-0.306,-0.1525,0.003612703,0.02164778,,,,,
2023-08-29,333.76,1322,4.12,3.57,5.382,3.85,4497.63,0.014508347,13.80141442,-0.27,-0.151,-0.001397439,0.071345296,,,,,
2023-08-30,334.94,1324.5,4.112,3.57,5.386,3.84,4514.87,0.00383313,13.40917843,-0.272,-0.151333333,-0.000810969,-0.028419985,,,,,
2023-08-31,334.75,1326.5,4.106,3.58,5.393,3.82,4507.66,-0.001596945,13.3914891,-0.286,-0.151083333,-0.000263783,-0.001319196,,,,,
2023-09-01,338.28,1321.5,4.181,3.58,5.385,3.78,4515.77,0.00179916,13.40123493,-0.401,-0.150416667,-0.004838376,0.000727763,,,,,
2023-09-04,341.02,1320,4.206,3.58,5.446,3.84,4515.77,0,12.54889991,-0.366,-0.1555,-0.006416891,-0.06360123,,,,,
2023-09-05,340.29,1333,4.266,3.58,5.382,3.88,4496.83,-0.004194191,12.60211379,-0.386,-0.150166667,0.002425222,0.004240522,,,,,
2023-09-06,337.85,1335,4.296,3.58,5.378,3.89,4465.48,-0.006971578,12.69847113,-0.406,-0.149833333,0.003287929,0.007646125,,,,,
2023-09-07,336.74,1337,4.25,3.58,5.37,3.95,4451.14,-0.003211301,12.31321878,-0.3,-0.149166667,0.003998723,-0.030338483,,,,,
2023-09-08,336.4,1337,4.26,3.59,5.39,3.9,4457.49,0.001426601,12.26520795,-0.36,-0.15,0.003320639,-0.003899129,,,,,
2023-09-11,337.58,1328,4.294,3.59,5.39,3.95,4487.46,0.006723515,12.25525717,-0.344,-0.15,-0.00328361,-0.000811301,,,,,
2023-09-12,335.54,1328,4.28,3.6,5.384,3.96,4461.9,-0.005695872,12.41816953,-0.32,-0.148666667,-0.002928148,0.013293263,,,,,
2023-09-13,335.99,1329,4.254,3.6,5.383,3.96,4467.44,0.001241624,12.41983847,-0.294,-0.148583333,-0.001615145,0.000134395,,,,,
2023-09-14,341.19,1330,4.286,3.61,5.39,3.92,4505.1,0.008429884,12.5988779,-0.366,-0.148333333,-0.000450924,0.014415601,,,,,
2023-09-15,344.98,1331,4.336,3.61,5.4,3.92,4450.32,-0.012159553,11.5110996,-0.416,-0.149166667,0.00075188,-0.0863393,,,,,
2023-09-18,340.67,1326,4.303,3.62,5.4,3.97,4453.53,0.000721296,11.13707512,-0.333,-0.148333333,-0.002444988,-0.032492506,,,,,
2023-09-19,338.82,1329.5,4.365,3.62,5.397,3.95,4443.95,-0.002151103,11.17982336,-0.415,-0.148083333,0.000620919,0.003838372,,,,,
2023-09-20,338.75,1334,4.399,3.62,5.391,3.98,4402.2,-0.009394795,11.46913546,-0.419,-0.147583333,0.003969971,0.025878057,,,,,
2023-09-21,333.04,1340.5,4.494,3.63,5.385,4.01,4330,-0.01640089,12.72969935,-0.484,-0.14625,0.008425487,0.109909234,,,,,
2023-09-22,332.02,1336.5,4.438,3.63,5.395,4.01,4320.06,-0.002295612,12.05178816,-0.428,-0.147083333,0.005057247,-0.053254297,,,,,
2023-09-25,331.58,1340.5,4.531,3.63,5.393,4,4337.44,0.004023092,11.34544024,-0.531,-0.146916667,0.007534903,-0.058609387,,,,,
2023-09-26,326.9,1353.5,4.55,3.64,5.4,4.06,4273.53,-0.014734498,12.03677333,-0.49,-0.146666667,0.016102999,0.060934884,,,,,
2023-09-27,326.71,1350,4.608,3.64,5.399,4.03,4274.51,0.000229319,11.74809757,-0.578,-0.146583333,0.012506328,-0.02398282,,,,,
2023-10-04,319.45,1354,4.735,3.64,5.391,4.31,4263.75,-0.002517248,10.26039336,-0.425,-0.145916667,0.014460178,-0.126633627,,,,,
2023-10-05,318.58,1349,4.721,3.65,5.388,4.31,4258.19,-0.001304016,10.03036687,-0.411,-0.144833333,0.009673858,-0.022418876,,,,,
2023-10-06,318.94,1349,4.795,3.65,5.431,4.25,4308.5,0.011814879,11.16077595,-0.545,-0.148416667,0.008579279,0.112698677,,,,,
2023-10-10,319.11,1347,4.657,3.64,5.428,4.21,4358.24,0.011544621,12.01639334,-0.447,-0.149,0.006557193,0.076662895,,,,,
2023-10-11,324.74,1341,4.558,3.63,5.417,4.16,4376.95,0.004293017,12.17120036,-0.398,-0.148916667,0.00184905,0.012882985,,,,,
2023-10-12,328.85,1351,4.697,3.63,5.416,4.11,4349.61,-0.006246359,12.2475129,-0.587,-0.148833333,0.008792399,0.006269928,,,,,
2023-10-13,325.77,1355,4.616,3.63,5.436,4.16,4327.78,-0.005018841,12.16002822,-0.456,-0.1505,0.011099711,-0.007143057,,,,,
2023-10-16,323.29,1351,4.7,3.63,5.416,4.18,4373.63,0.010594346,12.79370786,-0.52,-0.148833333,0.007250564,0.052111691,,,,,
2023-10-17,327.35,1355,4.836,3.63,5.412,4.21,4373.2,-9.83E-05,12.77272344,-0.626,-0.1485,0.009217019,-0.001640214,,,,,
2023-10-18,328.82,1356,4.911,3.63,5.404,4.28,4314.6,-0.013399799,13.15355099,-0.631,-0.147833333,0.008947339,0.029815689,,,,,
2023-10-19,322.76,1358,4.99,3.63,5.406,4.35,4278,-0.008482826,13.28699013,-0.64,-0.148,0.009384001,0.010144724,,,,,
2023-10-20,317.96,1353,4.914,3.63,5.416,4.33,4224.16,-0.01258532,13.71465197,-0.584,-0.148833333,0.004845987,0.03218651,,,,,
2023-10-23,315.5,1348,4.848,3.64,5.416,4.35,4217.04,-0.001685542,13.16291646,-0.498,-0.148,0.000315381,-0.04022964,,,,,
2023-10-24,318.43,1347.5,4.819,3.65,5.402,4.29,4247.68,0.00726576,13.17667225,-0.529,-0.146,-0.000723039,0.001045041,,,,,
2023-10-25,316.49,1354.5,4.961,3.65,5.399,4.27,4186.77,-0.014339592,13.76481627,-0.691,-0.14575,0.003705076,0.044635247,,,,,
2023-10-26,307.75,1357,4.849,3.65,5.395,4.37,4137.23,-0.011832511,14.09871454,-0.479,-0.145416667,0.004943254,0.024257372,,,,,
2023-10-27,308.53,1358,4.845,3.66,5.408,4.28,4117.37,-0.004800313,13.94164443,-0.565,-0.145666667,0.004883824,-0.01114074,,,,,
2023-10-30,308.95,1349,4.888,3.65,5.4,4.31,4166.82,0.012010094,13.98018871,-0.578,-0.145833333,-0.002089768,0.002764686,,,,,
2023-10-31,305.56,1354,4.926,3.65,5.394,4.32,4193.8,0.006474962,14.24847278,-0.606,-0.145333333,0.001590413,0.019190304,,,,,
2023-11-01,309.71,1354,4.734,3.65,5.396,4.3,4237.86,0.010505985,14.70132808,-0.434,-0.1455,0.001442254,0.031782726,,,,,
2023-11-02,315.16,1336,4.661,3.65,5.39,4.17,4317.78,0.018858575,15.3223765,-0.491,-0.145,-0.011212671,0.042244376,,,,,
2023-11-03,318.24,1312,4.576,3.65,5.4,4.12,4358.34,0.009393716,15.61320035,-0.456,-0.145833333,-0.027643964,0.018980335,,,,,
2023-11-06,334.16,1300,4.647,3.66,5.398,4.05,4365.98,0.001752961,15.56690397,-0.597,-0.144833333,-0.034784868,-0.002965208,,,,,
2023-11-07,327.29,1307.5,4.569,3.67,5.392,4.06,4378.38,0.002840141,15.55253593,-0.509,-0.1435,-0.027790687,-0.000922986,,,,,
2023-11-08,324,1311,4.492,3.66,5.389,4.03,4382.78,0.001004938,15.10024926,-0.462,-0.144083333,-0.024099749,-0.029081217,,,,,
2023-11-09,325.29,1318.5,4.632,3.66,5.388,3.96,4347.35,-0.00808391,14.88722725,-0.672,-0.144,-0.017328116,-0.014107185,,,,,
2023-11-10,323.75,1320.5,4.646,3.67,5.4,3.97,4415.24,0.01561641,15.75367447,-0.676,-0.144166667,-0.014570624,0.058200712,,,,,
2023-11-13,323.31,1323,4.638,3.68,5.4,4,4411.55,-0.000835742,15.58349072,-0.638,-0.143333333,-0.011672425,-0.010802797,,,,,
2023-11-14,326.57,1308,4.453,3.69,5.384,3.99,4495.7,0.019074928,16.62332874,-0.463,-0.141166667,-0.021159567,0.0667269,,,,,
2023-11-15,333.96,1306,4.537,3.69,5.389,3.84,4502.88,0.001597082,16.32737364,-0.697,-0.141583333,-0.020824352,-0.0178036,,,,,
2023-11-16,334.31,1294.5,4.441,3.69,5.388,3.81,4508.24,0.001190349,16.31924202,-0.631,-0.1415,-0.027130618,-0.000498036,,,,,
2023-11-17,332.06,1296.5,4.439,3.69,5.398,3.78,4514.02,0.001282097,15.45124246,-0.659,-0.142333333,-0.023554443,-0.053188718,,,,,
2023-11-20,334.23,1291,4.426,3.69,5.4,3.76,4547.38,0.007390308,15.07586396,-0.666,-0.1425,-0.025605223,-0.024294389,,,,,
2023-11-21,336.57,1295,4.398,3.69,5.392,3.72,4538.19,-0.002020944,14.17744101,-0.678,-0.141833333,-0.020645844,-0.059593464,,,,,
2023-11-22,336.81,1303.5,4.408,3.69,5.395,3.75,4556.62,0.00406109,14.06779276,-0.658,-0.142083333,-0.012312938,-0.007733994,,,,,
2023-11-23,336.91,1302.5,4.453,3.69,5.432,3.72,4556.62,0,14.05327724,-0.733,-0.145166667,-0.011028644,-0.001031827,,,,,
2023-11-24,334,1306,4.472,3.69,5.408,3.77,4559.34,0.000596934,12.6512312,-0.702,-0.143166667,-0.006409647,-0.099766482,,,,,
2023-11-27,333.67,1301.5,4.39,3.7,5.411,3.78,4550.43,-0.00195423,11.57163525,-0.61,-0.142583333,-0.008040852,-0.085335248,,,,,
2023-11-28,337.52,1291,4.325,3.69,5.394,3.73,4554.89,0.000980127,11.18122162,-0.595,-0.142,-0.013675605,-0.033738847,,,,,
2023-11-29,336.62,1292.5,4.259,3.69,5.391,3.66,4550.58,-0.000946236,11.01280943,-0.599,-0.14175,-0.010204277,-0.015062056,,,,,
2023-11-30,338.43,1301,4.33,3.69,5.393,3.67,4567.8,0.003784133,10.97888429,-0.66,-0.141916667,-0.002357993,-0.003080517,,,,,
2023-12-01,334.8,1299,4.209,3.69,5.395,3.69,4594.63,0.005873725,10.75473075,-0.519,-0.142083333,-0.003394902,-0.020416787,,,,,
2023-12-04,336.14,1311,4.259,3.68,5.395,3.64,4569.78,-0.005408488,9.739040411,-0.619,-0.142916667,0.005387373,-0.094441261,,,,,
2023-12-05,332.85,1316.5,4.167,3.68,5.387,3.61,4567.18,-0.000568955,9.485403984,-0.557,-0.14225,0.009256952,-0.026043267,,,,,
2023-12-06,333.45,1317.5,4.114,3.67,5.376,3.54,4549.34,-0.00390613,9.704430432,-0.574,-0.142166667,0.009771987,0.023090893,,,,,
2023-12-07,332.67,1315,4.148,3.66,5.372,3.56,4585.59,0.007968189,9.917571171,-0.588,-0.142666667,0.007991108,0.02196324,,,,,
2023-12-08,336.6,1320,4.229,3.67,5.395,3.56,4604.37,0.004095438,9.930927576,-0.669,-0.14375,0.011843164,0.001346742,,,,,
2023-12-11,337.93,1316.5,4.237,3.67,5.393,3.57,4622.44,0.003924533,9.236936511,-0.667,-0.143583333,0.00941172,-0.069881797,,,,,
2023-12-12,339.77,1315,4.21,3.67,5.369,3.55,4643.7,0.004599303,8.084527633,-0.66,-0.141583333,0.007991108,-0.12476094,,,,,
2023-12-13,336.68,1305,4.024,3.67,5.358,3.52,4707.09,0.013650753,8.85819714,-0.504,-0.140666667,0.000364117,0.095697552,,,,,
2023-12-14,341.33,1293,3.921,3.67,5.342,3.33,4719.55,0.002647071,6.772758862,-0.591,-0.139333333,-0.008777646,-0.235424686,,,,,
2023-12-15,343.99,1304,3.915,3.67,5.382,3.35,4719.19,-7.63E-05,6.814770936,-0.565,-0.142666667,-0.000632269,0.006203096,,,,,
2023-12-18,343.5,1304.5,3.935,3.66,5.359,3.34,4740.56,0.004528319,6.852268347,-0.595,-0.141583333,-0.00076599,0.005502373,,,,,
2023-12-19,343.95,1304,3.931,3.65,5.348,3.35,4768.37,0.005866396,6.945925358,-0.581,-0.1415,-0.001493166,0.01366803,,,,,
2023-12-20,350.11,1304,3.853,3.65,5.345,3.32,4698.35,-0.014684263,8.841633808,-0.533,-0.14125,-0.00151228,0.272923815,,,,,
2023-12-21,348.78,1300,3.892,3.65,5.352,3.29,4746.75,0.010301489,9.227846287,-0.602,-0.141833333,-0.004479841,0.043681121,,,,,
2023-12-22,349.15,1303,3.901,3.65,5.377,3.32,4754.63,0.001660083,9.201125439,-0.581,-0.143916667,-0.002067856,-0.002895675,,,,,
2023-12-26,350.43,1297,3.897,3.65,5.384,3.28,4774.75,0.004231665,9.204888976,-0.617,-0.1445,-0.00649189,0.00040903,,,,,
2023-12-27,352.46,1295,3.789,3.65,5.378,3.27,4781.58,0.001430441,9.192394793,-0.519,-0.144,-0.008175848,-0.001357342,,,,,
2023-12-28,357.99,1290,3.846,3.65,5.388,3.22,4783.35,0.000370171,9.10009596,-0.626,-0.144833333,-0.011910689,-0.010040782,,,,,
2024-01-02,360.55,1312,3.941,3.64,5.394,3.29,4742.83,-0.008471051,9.798398872,-0.651,-0.146166667,0.004517265,0.076735775,,,,,
2024-01-03,351.2,1311,3.92,3.64,5.381,3.32,4704.81,-0.008016311,10.31950212,-0.6,-0.145083333,0.003290732,0.053182489,,,,,
2024-01-04,348.07,1315,4.003,3.63,5.372,3.3,4688.68,-0.003428406,10.41921155,-0.703,-0.145166667,0.006197873,0.009662233,,,,,
2024-01-05,347.22,1316,4.051,3.61,5.388,3.33,4697.24,0.001825674,10.29099643,-0.721,-0.148166667,0.006982305,-0.012305645,,,,,
2024-01-08,345.58,1315,4.027,3.59,5.39,3.35,4763.54,0.014114672,10.92802645,-0.677,-0.15,0.006313373,0.061901685,,,,,
2024-01-09,343.81,1321,4.015,3.58,5.387,3.36,4756.5,-0.001477892,10.95707953,-0.655,-0.150583333,0.010672889,0.002658584,,,,,
2024-01-10,340.66,1320.5,4.03,3.56,5.378,3.35,4783.45,0.005665931,10.82967332,-0.68,-0.1515,0.010271025,-0.011627752,,,,,
2024-01-11,340.28,1318,3.975,3.55,5.378,3.33,4780.24,-0.000671064,10.68131291,-0.645,-0.152333333,0.008300501,-0.013699435,,,,,
2024-01-12,338.22,1315,3.939,3.55,5.39,3.31,4783.83,0.000751008,10.65926463,-0.629,-0.153333333,0.006005432,-0.002064192,,,,,
2024-01-15,339.24,1322,3.986,3.55,5.408,3.3,4783.83,0,10.64642437,-0.686,-0.154833333,0.010703364,-0.00120461,,,,,
2024-01-16,334.73,1338.5,4.054,3.55,5.397,3.33,4765.98,-0.00373132,10.73612251,-0.724,-0.153916667,0.02154128,0.00842519,,,,,
2024-01-17,326.11,1347,4.106,3.55,5.389,3.37,4739.21,-0.005616893,10.01156975,-0.736,-0.15325,0.026344363,-0.067487378,,,,,
2024-01-18,327.13,1340,4.142,3.55,5.367,3.38,4780.94,0.008805265,10.3924374,-0.762,-0.151416667,0.019631715,0.03804275,,,,,
2024-01-19,332.99,1337.5,4.13,3.55,5.385,3.42,4839.81,0.012313478,11.11535991,-0.71,-0.152916667,0.016433932,0.069562364,,,,,
2024-01-22,332.63,1340,4.107,3.55,5.385,3.39,4850.43,0.002194301,11.05869409,-0.717,-0.152916667,0.016942721,-0.005097975,,,,,
2024-01-23,334.97,1340,4.132,3.56,5.384,3.37,4864.6,0.00292139,10.94964155,-0.762,-0.152,0.015401519,-0.009861249,,,,,
2024-01-24,333.27,1333.5,4.18,3.55,5.371,3.41,4868.55,0.000811989,9.451194591,-0.77,-0.15175,0.009309718,-0.136848951,,,,,
2024-01-25,333.8,1338,4.12,3.55,5.372,3.43,4894.16,0.005260293,9.041649731,-0.69,-0.151833333,0.011146798,-0.043332603,,,,,
2024-01-26,334.21,1338,4.139,3.55,5.382,3.39,4890.97,-0.000651797,9.067687749,-0.749,-0.152666667,0.009506564,0.002879786,,,,,
2024-01-29,337.84,1334.5,4.076,3.55,5.38,3.43,4927.93,0.007556783,9.264331092,-0.646,-0.1525,0.00517842,0.021686162,,,,,
2024-01-30,337.48,1331,4.036,3.55,5.377,3.39,4924.97,-0.000600658,9.290380073,-0.646,-0.15225,0.001825264,0.00281175,,,,,
2024-01-31,336.24,1335,3.918,3.56,5.378,3.35,4845.65,-0.016105682,11.01453307,-0.568,-0.1515,0.003929236,0.185584764,,,,,
2024-02-01,342.41,1331,3.882,3.56,5.378,3.33,4906.19,0.01249368,11.22348104,-0.552,-0.1515,0.000319411,0.018970206,,,,,
2024-02-02,353.43,1338.5,4.024,3.57,5.39,3.3,4958.61,0.010684462,11.09169559,-0.724,-0.151666667,0.005106255,-0.011741941,,,,,
2024-02-05,349.15,1335.5,4.162,3.57,5.39,3.37,4942.81,-0.003186377,11.07668875,-0.792,-0.151666667,0.0020822,-0.00135298,,,,,
2024-02-06,347.8,1328.5,4.09,3.57,5.379,3.4,4954.23,0.002310427,11.07475444,-0.69,-0.15075,-0.003450604,-0.000174629,,,,,
2024-02-07,352.25,1329,4.115,3.57,5.381,3.38,4995.06,0.008241442,10.49549734,-0.735,-0.150916667,-0.003393262,-0.052304283,,,,,
2024-02-08,353.29,1333,4.158,3.57,5.378,3.39,4997.91,0.000570564,10.43252574,-0.768,-0.150666667,-0.000955575,-0.005999869,,,,,
2024-02-13,357.38,1342.5,4.326,3.57,5.382,3.44,4953.17,-0.008951742,11.01870307,-0.886,-0.151,0.005128589,0.05618748,,,,,
2024-02-14,352.69,1332,4.261,3.58,5.381,3.51,5000.62,0.009579724,11.30657054,-0.751,-0.150083333,-0.003105939,0.026125349,,,,,
2024-02-15,351.21,1332.5,4.234,3.58,5.378,3.49,5029.73,0.005821278,11.36539013,-0.744,-0.149833333,-0.002507767,0.005202248,,,,,
2024-02-16,355.52,1335.5,4.281,3.58,5.39,3.49,5005.57,-0.004803439,11.59624167,-0.791,-0.150833333,0.000168505,0.020311801,,,,,
2024-02-19,360.88,1335.5,4.317,3.58,5.416,3.41,5005.57,0,11.43927779,-0.907,-0.153,0.000337066,-0.013535754,,,,,
2024-02-20,356.92,1334.5,4.275,3.59,5.392,3.49,4975.51,-0.00600531,11.47206778,-0.785,-0.150166667,-0.000299648,0.002866439,,,,,
2024-02-21,356.04,1335.5,4.319,3.59,5.396,3.48,4981.8,0.001264192,11.23558861,-0.839,-0.1505,0.000618128,-0.020613474,,,,,
2024-02-22,357.67,1329,4.331,3.59,5.393,3.44,5087.03,0.021122887,12.5360439,-0.891,-0.15025,-0.003841469,0.115744295,,,,,
2024-02-23,358.57,1332.5,4.248,3.59,5.398,3.45,5088.8,0.000347944,12.55341714,-0.798,-0.150666667,-0.001180593,0.001385864,,,,,
2024-02-26,355.48,1333,4.281,3.59,5.4,3.42,5069.53,-0.003786747,12.71227601,-0.861,-0.150833333,-0.000618522,0.012654631,,,,,
2024-02-27,352.76,1333.5,4.303,3.59,5.402,3.43,5078.18,0.001706273,12.70662638,-0.873,-0.151,-7.50E-05,-0.000444424,,,,,
2024-02-28,356.79,1337,4.266,3.58,5.394,3.45,5069.76,-0.001658074,12.70598668,-0.816,-0.151166667,0.002455529,-5.03E-05,,,,,
2024-02-29,355.57,1336,4.254,3.58,5.398,3.47,5096.27,0.005229044,12.7348842,-0.784,-0.1515,0.001518019,0.002274323,,,,,
2024-03-04,361.1,1333,4.217,3.58,5.375,3.44,5130.95,0.006804977,12.69730666,-0.777,-0.149583333,-0.000655984,-0.002950756,,,,,
2024-03-05,357.59,1336.5,4.151,3.58,5.362,3.42,5078.65,-0.010193044,13.32076766,-0.731,-0.1485,0.001761421,0.049101831,,,,,
2024-03-06,356.25,1332,4.108,3.57,5.366,3.39,5104.76,0.00514113,11.8206204,-0.718,-0.149666667,-0.001368245,-0.112617178,,,,,
2024-03-07,356.82,1326,4.089,3.57,5.358,3.39,5157.36,0.010304108,11.61767745,-0.699,-0.149,-0.005512431,-0.017168553,,,,,
2024-03-08,361.71,1320,4.077,3.57,5.373,3.34,5123.69,-0.006528534,11.58710516,-0.737,-0.15025,-0.00969672,-0.002631532,,,,,
2024-03-11,358.34,1313,4.098,3.57,5.368,3.34,5117.94,-0.001122238,11.50738891,-0.758,-0.149833333,-0.014356761,-0.006879739,,,,,
2024-03-12,361.11,1314,4.151,3.56,5.367,3.34,5175.27,0.011201773,11.95711519,-0.811,-0.150583333,-0.012902135,0.039081523,,,,,
2024-03-13,363.04,1316,4.188,3.56,5.366,3.35,5165.31,-0.001924537,11.81584529,-0.838,-0.1505,-0.010414708,-0.011814714,,,,,
2024-03-14,366.68,1325,4.292,3.56,5.365,3.35,5150.48,-0.002871076,11.90717202,-0.942,-0.150416667,-0.003384731,0.007729174,,,,,
2024-03-15,359.39,1332,4.308,3.56,5.381,3.4,5117.09,-0.006482891,11.67683767,-0.908,-0.15175,0.001899246,-0.019344169,,,,,
2024-03-18,361.31,1336.5,4.328,3.55,5.386,3.43,5149.42,0.006318044,11.45633228,-0.898,-0.153,0.005246235,-0.018883999,,,,,
2024-03-19,357.33,1339,4.293,3.55,5.382,3.47,5178.51,0.00564918,11.44843268,-0.823,-0.152666667,0.006994059,-0.00068954,,,,,
2024-03-20,363.32,1334,4.277,3.55,5.374,3.45,5224.62,0.008904106,11.50407063,-0.827,-0.152,0.003252675,0.004859875,,,,,
2024-03-21,373.66,1335.5,4.269,3.55,5.365,3.41,5241.53,0.003236599,11.48957959,-0.859,-0.15125,0.00438077,-0.001259645,,,,,
2024-03-22,372.65,1346,4.202,3.55,5.368,3.39,5234.18,-0.001402262,11.20090416,-0.812,-0.1515,0.011630747,-0.025124977,,,,,
2024-03-25,370.73,1342,4.249,3.55,5.373,3.37,5218.19,-0.00305492,11.34468646,-0.879,-0.151916667,0.008264463,0.012836669,,,,,
2024-03-26,374.6,1344.5,4.238,3.55,5.364,3.4,5203.58,-0.002799821,9.232032972,-0.838,-0.151166667,0.009706551,-0.186224052,,,,,
2024-03-27,374.08,1351,4.188,3.55,5.353,3.39,5248.49,0.008630597,9.576025362,-0.798,-0.15025,0.013921723,0.037260741,,,,,
2024-03-28,373.22,1351,4.206,3.55,5.368,3.38,5254.35,0.001116512,9.398066332,-0.826,-0.1515,0.013389341,-0.018583809,,,,,
2024-03-29,374.63,1347.5,4.206,3.55,5.368,3.4,5254.35,0,9.414474029,-0.806,-0.1515,0.010328216,0.001745859,,,,,
2024-04-01,374.28,1355.5,4.317,3.55,5.381,3.4,5243.77,-0.00201357,9.429849022,-0.917,-0.152583333,0.015469903,0.001633123,,,,,
2024-04-02,376.34,1353,4.353,3.54,5.372,3.42,5205.81,-0.007239067,9.7839396,-0.933,-0.152666667,0.01297097,0.037549973,,,,,
2024-04-03,369.72,1348,4.351,3.53,5.364,3.46,5211.49,0.001091089,9.564747861,-0.891,-0.152833333,0.008623431,-0.022403219,,,,,
2024-04-04,375.61,1352,4.307,3.53,5.355,3.46,5147.21,-0.012334284,9.880313795,-0.847,-0.152083333,0.010633328,0.032992603,,,,,
2024-04-05,371.57,1353,4.4,3.53,5.363,3.44,5204.34,0.011099217,10.39904226,-0.96,-0.15275,0.010134946,0.052501213,,,,,
2024-04-08,372.51,1355.5,4.422,3.53,5.365,3.49,5202.39,-0.000374687,9.853832261,-0.932,-0.152916667,0.01039842,-0.052428866,,,,,
2024-04-09,370.27,1365,4.362,3.53,5.367,3.49,5209.91,0.001445489,9.544410352,-0.872,-0.153083333,0.015549438,-0.031401175,,,,,
2024-04-11,370.72,1369.5,4.584,3.52,5.378,3.58,5199.06,-0.00208257,9.572822214,-1.004,-0.154833333,0.016873643,0.002976806,,,,,
2024-04-12,367.25,1385,4.517,3.52,5.375,3.55,5123.41,-0.014550707,10.14383704,-0.967,-0.154583333,0.026096942,0.05964958,,,,,
2024-04-15,365.31,1388.5,4.61,3.52,5.381,3.55,5061.82,-0.012021291,10.87090227,-1.06,-0.155083333,0.026541476,0.071675563,,,,,
2024-04-16,356.67,1393.5,4.669,3.51,5.38,3.6,5051.41,-0.002056573,10.85664008,-1.069,-0.155833333,0.028071858,-0.00131196,,,,,
2024-04-17,352.79,1383,4.589,3.51,5.379,3.63,5022.21,-0.005780564,10.81551493,-0.959,-0.15575,0.01867197,-0.003788018,,,,,
2024-04-18,359.06,1380,4.637,3.51,5.378,3.58,5011.12,-0.002208191,10.52041775,-1.057,-0.155666667,0.014743189,-0.027284617,,,,,
2024-04-19,352.58,1379,4.623,3.51,5.378,3.58,4967.23,-0.008758521,10.52230886,-1.043,-0.155666667,0.012388731,0.000179756,,,,,
2024-04-22,356.89,1380,4.61,3.51,5.381,3.63,5010.6,0.008731224,10.50120699,-0.98,-0.155916667,0.011860026,-0.002005441,,,,,
2024-04-23,355.98,1376,4.607,3.51,5.382,3.63,5070.55,0.011964635,11.38929057,-0.977,-0.156,0.007671042,0.084569667,,,,,
2024-04-24,363.6,1378,4.648,3.51,5.374,3.64,5071.63,0.000212995,11.403754,-1.008,-0.155333333,0.007899356,0.001269915,,,,,
2024-04-25,356.51,1375,4.704,3.52,5.36,3.7,5048.42,-0.004576438,11.44168083,-1.004,-0.153333333,0.004823151,0.003325819,,,,,
2024-04-26,361.02,1379,4.663,3.53,5.37,3.7,5099.96,0.010209135,12.09001125,-0.963,-0.153333333,0.006716309,0.056663914,,,,,
2024-04-29,364.48,1376,4.611,3.53,5.37,3.7,5116.17,0.003178456,11.70984722,-0.911,-0.153333333,0.003482288,-0.031444473,,,,,
2024-04-30,365.13,1385,4.682,3.53,5.364,3.66,5035.69,-0.015730517,12.67010948,-1.022,-0.152833333,0.008960443,0.082004679,,,,,
2024-05-02,364.31,1371,4.589,3.53,5.345,3.64,5064.2,0.005661588,12.91451217,-0.949,-0.15125,-0.001892836,0.019289706,,,,,
2024-05-03,363.58,1359,4.497,3.53,5.37,3.62,5127.79,0.012556771,13.77694276,-0.877,-0.153333333,-0.011024997,0.066779959,,,,,
2024-05-07,372.8,1360,4.461,3.53,5.372,3.56,5187.7,0.011683396,14.22652316,-0.901,-0.1535,-0.010585282,0.032632813,,,,,
2024-05-08,374.09,1366,4.5,3.53,5.417,3.55,5187.67,-5.78E-06,14.22016004,-0.95,-0.15725,-0.006689936,-0.000447271,,,,,
